"","ofi_insc","prov_insc","cant_insc","parr_insc","anio_insc","mes_insc","dia_insc","fecha_insc","hijos_rec","mcap_bie","nac_hom","cod_paish","anio_nach","mes_nach","dia_nach","fecha_nach","edad_hom","nmatanth","est_civih","p_etnica_hom","sabe_leerh","niv_insth","prov_habh","cant_habh","parr_habh","area_hom","nac_muj","cod_paism","anio_nacm","mes_nacm","dia_nacm","fecha_nacm","edad_muj","nmatantm","est_civim","p_etnica_muj","sabe_leerm","niv_instm","prov_habm","cant_habm","parr_habm","area_muj"
"59389",1,"Manabí","Paján","Paján, cabecera cantonal",2014," Julio ",25,13625625600,0,"No","Ecuatoriano","Ecuador ",1979," Marzo ",24,12510460800,35,0,"Soltero","Mestizo","Si","Primaria","Manabí","Paján","Guale ","Rural","Ecuatoriana","Ecuador ",1994," Diciembre ",20,13007260800,19,0,"Soltera","Mestiza","Si","Centro de alfabetización","Manabí","Paján","Guale ","Rural"
"59390",1,"Manabí","Jaramijó","Jaramijó, cabecera cantonal ",2014," Julio ",25,13625625600,0,"No","Ecuatoriano","Ecuador ",1988," Febrero ",16,12791347200,26,0,"Soltero","Mestizo","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1992," Junio ",22,12928550400,22,0,"Soltera","Mestiza","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59391",1,"Azuay","Cuenca","San Blas ",2014," Octubre ",31,13634092800,1,"No","Ecuatoriano","Ecuador ",1987," Junio ",18,12770352000,27,0,"Soltero","Mestizo","Si","Educación básica","Azuay","Cuenca","Sinincay ","Rural","Ecuatoriana","Ecuador ",1993," Marzo ",3,12950496000,21,0,"Soltera","Mestiza","Si","Primaria","Azuay","Cuenca","Sinincay ","Rural"
"59392",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Julio ",1,13623552000,1,"No","Ecuatoriano","Ecuador ",1976," Diciembre ",27,12439872000,37,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1976," Noviembre ",4,12435292800,37,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59393",1,"Manabí","Tosagua","Tosagua, cabecera cantonal",2014," Julio ",4,13623811200,0,"Ignorado","Ecuatoriano","Ecuador ",1976," Septiembre ",30,12432268800,37,0,"Soltero","Mestizo","Si","Primaria","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana","Ecuatoriana","Ecuador ",1977," Marzo ",14,12446524800,37,0,"Soltera","Mestiza","Si","Primaria","Manabí","Sucre","Leonidas Plaza Gutiérrez ","Urbana"
"59394",1,"Azuay","Cuenca","San Blas ",2014," Octubre ",31,13634092800,1,"No","Ecuatoriano","Ecuador ",1989," Febrero ",25,12823747200,25,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Azuay","Cuenca","Sinincay ","Rural","Ecuatoriana","Ecuador ",1990," Abril ",5,12858652800,24,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Azuay","Cuenca","Sinincay ","Rural"
"59395",1,"Azuay","Cuenca","San Blas ",2014," Octubre ",31,13634092800,0,"No","Ecuatoriano","Ecuador ",1979," Marzo ",14,12509596800,35,0,"Soltero","Mestizo","Si","Se ignora","Azuay","Cuenca","Sucre ","Urbana","Ecuatoriana","Ecuador ",1978," Enero ",23,12473740800,36,0,"Soltera","Mestiza","Si","Superior","Azuay","Cuenca","Sucre ","Urbana"
"59396",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Julio ",3,13623724800,1,"No","Ecuatoriano","Ecuador ",1976," Marzo ",15,12415075200,38,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1974," Agosto ",20,12365568000,39,1,"Divorciada","Mestiza","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59397",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Julio ",4,13623811200,0,"No","Ecuatoriano","Ecuador ",1994," Abril ",5,12984883200,20,0,"Soltero","Mulato","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1998," Junio ",30,13118544000,16,0,"Soltera","Mestiza","Si","Se ignora","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59398",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Julio ",4,13623811200,0,"Ignorado","Ecuatoriano","Ecuador ",1989," Octubre ",24,12844569600,24,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1994," Enero ",17,12978144000,20,0,"Soltera","Mestiza","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59399",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Julio ",4,13623811200,0,"No","Ecuatoriano","Ecuador ",1992," Julio ",2,12929414400,22,0,"Soltero","Mestizo","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1998," Octubre ",7,13127097600,15,0,"Soltera","Mestiza","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59400",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Julio ",17,13624934400,0,"No","Ecuatoriano","Ecuador ",1987," Junio ",20,12770524800,27,0,"Soltero","Mestizo","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1992," Diciembre ",24,12944534400,21,0,"Soltera","Mulata","Si","Secundaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59401",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Julio ",18,13625020800,0,"Ignorado","Ecuatoriano","Ecuador ",1986," Febrero ",23,12728880000,28,0,"Soltero","Mulato","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1993," Agosto ",12,12964492800,20,0,"Soltera","Negra","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59402",1,"Manabí","Montecristi","Montecristi, cabecera cantonal",2014," Julio ",18,13625020800,0,"No","Ecuatoriano","Ecuador ",1991," Septiembre ",25,12905136000,22,0,"Soltero","Mulato","Si","Centro de alfabetización","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1994," Marzo ",2,12981945600,20,0,"Soltera","Montubia","Si","Primaria","Manabí","Montecristi","Montecristi, cabecera cantonal","Urbana"
"59403",1,"Azuay","Gualaceo","Gualaceo, cabecera cantonal ",2014," Octubre ",3,13631673600,0,"Ignorado","Ecuatoriano","Ecuador ",1978," Enero ",6,12472272000,36,0,"Soltero","Mestizo","Si","Primaria","Azuay","Chordeleg","Chordeleg, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1974," Octubre ",29,12371616000,39,0,"Soltera","Mestiza","Si","Primaria","Azuay","Chordeleg","Chordeleg, cabecera cantonal","Urbana"
"59404",1,"Azuay","Gualaceo","Gualaceo, cabecera cantonal ",2014," Octubre ",13,13632537600,0,"Ignorado","Ecuatoriano","Ecuador ",1987," Agosto ",20,12775795200,27,0,"Soltero","Mestizo","Si","Primaria","Azuay","Gualaceo","Luis Cordero Vega ","Rural","Ecuatoriana","Ecuador ",1994," Febrero ",1,12979440000,20,0,"Soltera","Mestiza","Si","Secundaria","Azuay","Gualaceo","Luis Cordero Vega ","Rural"
"59405",1,"Manabí","El Carmen","El Carmen, cabecera cantonal",2014," Noviembre ",21,13635907200,0,"No","Ecuatoriano","Ecuador ",1986," Abril ",19,12733632000,28,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Manabí","El Carmen","El Carmen, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1996," Abril ",2,13047782400,18,0,"Soltera","Mestiza","Si","Primaria","Manabí","El Carmen","El Carmen, cabecera cantonal","Urbana"
"59406",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Noviembre ",3,13634352000,0,"No","Ecuatoriano","Ecuador ",1938," Junio ",18,11224051200,76,1,"Viudo","Indígena","No",NA,"Chimborazo","Riobamba","Yaruquíes ","Urbana","Ecuatoriana","Ecuador ",1952," Abril ",25,11661235200,62,1,"Viuda","Indígena","No",NA,"Chimborazo","Riobamba","Yaruquíes ","Urbana"
"59407",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Noviembre ",4,13634438400,0,"No","Ecuatoriano","Ecuador ",1993," Mayo ",27,12957840000,21,0,"Soltero","Mestizo","Si","Primaria","Chimborazo","Riobamba","Yaruquíes ","Urbana","Ecuatoriana","Ecuador ",1996," Abril ",26,13049856000,18,0,"Soltera","Mestiza","Si","Primaria","Chimborazo","Riobamba","Yaruquíes ","Urbana"
"59408",1,"Manabí","El Carmen","El Carmen, cabecera cantonal",2014," Noviembre ",13,13635216000,0,"Si","Ecuatoriano","Ecuador ",1974," Octubre ",31,12371788800,40,0,"Soltero","Otro","Si","Superior","Manabí","El Carmen","El Carmen, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1963," Agosto ",14,12017894400,51,1,"Divorciada","Otro","Si","Ciclo posbachillerato","Manabí","El Carmen","El Carmen, cabecera cantonal","Urbana"
"59409",1,"Guayas","Playas","General Villamil (Playas), cabecera cantonal",2014," Octubre ",21,13633228800,0,"No","Ecuatoriano","Ecuador ",1992," Septiembre ",14,12935808000,22,0,"Soltero","Mestizo","Si","Educación básica","Guayas","Guayaquil","Juan Gómez Rendón (Progreso)","Rural","Ecuatoriana","Ecuador ",1991," Diciembre ",25,12912998400,22,0,"Soltera","Mestiza","Si","Educación básica","Guayas","Guayaquil","Juan Gómez Rendón (Progreso)","Rural"
"59410",1,"Azuay","Sigsig","Sigsig, cabecera cantonal",2014," Octubre ",29,13633920000,0,"No","Ecuatoriano","Ecuador ",1978," Marzo ",24,12478924800,36,0,"Soltero","Mestizo","Si","Superior","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1985," Noviembre ",21,12720758400,28,0,"Soltera","Mestiza","Si","Superior","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana"
"59411",1,"Guayas","Playas","General Villamil (Playas), cabecera cantonal",2014," Octubre ",17,13632883200,0,"No","Ecuatoriano","Ecuador ",1992," Enero ",25,12915676800,22,0,"Soltero","Mestizo","Si","Educación básica","Guayas","Guayaquil","Juan Gómez Rendón (Progreso)","Rural","Ecuatoriana","Ecuador ",1989," Julio ",27,12836880000,25,0,"Soltera","Mestiza","Si","Primaria","Guayas","Guayaquil","Juan Gómez Rendón (Progreso)","Rural"
"59412",1,"Cotopaxi","Pujilí","Zumbahua ",2014," Noviembre ",12,13635129600,0,"No","Ecuatoriano","Ecuador ",1989," Octubre ",11,12843446400,25,0,"Soltero","Indígena","Si","Educación media /bachillerato","Cotopaxi","Pujilí","Zumbahua ","Rural","Ecuatoriana","Ecuador ",1990," Agosto ",28,12871180800,24,0,"Soltera","Indígena","Si","Educación media /bachillerato","Cotopaxi","Pujilí","Zumbahua ","Rural"
"59413",1,"Azuay","Cuenca","San Blas ",2014," Noviembre ",14,13635302400,2,"No","Ecuatoriano","Ecuador ",1979," Diciembre ",19,12533788800,34,0,"Soltero","Mestizo","Si","Educación básica","Azuay","Cuenca","Sinincay ","Rural","Ecuatoriana","Ecuador ",1983," Diciembre ",25,12660537600,30,1,"Divorciada","Mestiza","Si","Educación básica","Azuay","Cuenca","Sinincay ","Rural"
"59414",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",16,13632796800,0,"No","Ecuatoriano","Ecuador ",1981," Agosto ",21,12586579200,33,0,"Soltero","Mestizo","Si","Superior","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1995," Enero ",23,13010198400,19,0,"Soltera","Mestiza","Si","Superior","El Oro","Machala","La Providencia ","Urbana"
"59415",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",16,13632796800,1,"No","Ecuatoriano","Ecuador ",1986," Septiembre ",19,12746851200,28,0,"Soltero","Mestizo","Si","Secundaria","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1981," Agosto ",5,12585196800,33,0,"Soltera","Mestiza","Si","Secundaria","El Oro","Machala","La Providencia ","Urbana"
"59416",1,"Guayas","Salitre (Urbina Jado)","El Salitre (Las Ramas),  cabecera cantonal ",2014," Octubre ",28,13633833600,2,"No","Ecuatoriano","Ecuador ",1984," Agosto ",22,12681360000,30,0,"Soltero","Mestizo","Si","Secundaria","Guayas","Salitre (Urbina Jado)","La Victoria (Ñauza) ","Rural","Ecuatoriana","Ecuador ",1986," Abril ",12,12733027200,28,0,"Soltera","Mestiza","Si","Secundaria","Guayas","Salitre (Urbina Jado)","La Victoria (Ñauza) ","Rural"
"59417",1,"Azuay","Cuenca","San Blas ",2014," Noviembre ",21,13635907200,0,"No","Ecuatoriano","Ecuador ",1988," Enero ",29,12789792000,26,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Azuay","Cuenca","Sinincay ","Rural","Ecuatoriana","Ecuador ",1991," Mayo ",13,12893472000,23,0,"Soltera","Mestiza","Si","Superior","Azuay","Cuenca","Sinincay ","Rural"
"59418",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",15,13632710400,0,"No","Ecuatoriano","Ecuador ",1984," Octubre ",8,12685420800,30,0,"Soltero","Mestizo","Si","Secundaria","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1987," Marzo ",4,12761193600,27,0,"Soltera","Mestiza","Si","Secundaria","El Oro","Machala","La Providencia ","Urbana"
"59419",1,"Guayas","Salitre (Urbina Jado)","El Salitre (Las Ramas),  cabecera cantonal ",2014," Octubre ",24,13633488000,0,"No","Ecuatoriano","Ecuador ",1980," Junio ",5,12548390400,34,0,"Soltero","Mestizo","Si","Primaria","Guayas","Samborondón","Tarifa ","Rural","Ecuatoriana","Ecuador ",1993," Octubre ",24,12970800000,21,0,"Soltera","Mestiza","Si","Secundaria","Guayas","Samborondón","Tarifa ","Rural"
"59420",1,"Cotopaxi","Salcedo","San Miguel, cabecera cantonal ",2014," Noviembre ",12,13635129600,0,"No","Ecuatoriano","Ecuador ",1994," Noviembre ",3,13003200000,20,0,"Soltero","Mestizo","Si","Educación básica","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1991," Septiembre ",3,12903235200,23,0,"Soltera","Mestiza","Si","Educación básica","Cotopaxi","Salcedo","San Miguel, cabecera cantonal ","Urbana"
"59421",1,"Cotopaxi","Pujilí","Zumbahua ",2014," Noviembre ",24,13636166400,0,"No","Ecuatoriano","Ecuador ",1996," Julio ",22,13057372800,18,0,"Soltero","Indígena","Si","Secundaria","Cotopaxi","Pujilí","Pilaló ","Rural","Ecuatoriana","Ecuador ",1996," Diciembre ",15,13069987200,17,0,"Soltera","Indígena","Si","Secundaria","Cotopaxi","Pujilí","Pilaló ","Rural"
"59422",1,"Chimborazo","Alausí","Alausí, cabecera cantonal",2014," Noviembre ",20,13635820800,1,"No","Ecuatoriano","Ecuador ",1991," Marzo ",2,12887251200,23,0,"Soltero","Mestizo","Si","Secundaria","Chimborazo","Alausí","Guasuntos ","Rural","Ecuatoriana","Ecuador ",1991," Mayo ",6,12892867200,23,0,"Soltera","Mestiza","Si","Secundaria","Chimborazo","Alausí","Guasuntos ","Rural"
"59423",1,"Azuay","Sigsig","Sigsig, cabecera cantonal",2014," Octubre ",16,13632796800,0,"No","Ecuatoriano","Ecuador ",1993," Marzo ",24,12952310400,21,0,"Soltero","Mestizo","Si","Primaria","Loja","Saraguro","Saraguro, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1996," Agosto ",2,13058323200,18,0,"Soltera","Mestiza","Si","Primaria","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana"
"59424",1,"Azuay","Sigsig","Sigsig, cabecera cantonal",2014," Octubre ",22,13633315200,0,"No","Ecuatoriano","Ecuador ",1984," Diciembre ",23,12691987200,29,0,"Soltero","Mestizo","Si","Primaria","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1987," Enero ",10,12756614400,27,0,"Soltera","Mestiza","Si","Primaria","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana"
"59425",1,"Los Ríos","Baba","Baba, cabecera cantonal",2014," Mayo ",6,13618713600,0,"No","Ecuatoriano","Ecuador ",1983," Septiembre ",24,12652588800,30,0,"Soltero","Mestizo","Si","Secundaria","Los Ríos","Baba","Baba, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1995," Diciembre ",25,13039228800,18,0,"Soltera","Mestiza","Si","Secundaria","Los Ríos","Baba","Baba, cabecera cantonal","Urbana"
"59426",1,"Los Ríos","Baba","Baba, cabecera cantonal",2014," Mayo ",23,13620182400,2,"No","Ecuatoriano","Ecuador ",1968," Julio ",1,12171945600,45,0,"Soltero","Mestizo","Si","Primaria","Los Ríos","Baba","Baba, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1976," Abril ",10,12417321600,38,1,"Divorciada","Mestiza","Si","Primaria","Los Ríos","Baba","Baba, cabecera cantonal","Urbana"
"59427",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",9,13632192000,1,"No","Ecuatoriano","Ecuador ",1986," Agosto ",26,12744777600,28,0,"Soltero","Mestizo","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1983," Octubre ",18,12654662400,30,0,"Soltera","Mestiza","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana"
"59428",1,"Azuay","Sigsig","Sigsig, cabecera cantonal",2014," Octubre ",14,13632624000,0,"No","Ecuatoriano","Ecuador ",1990," Julio ",8,12866774400,24,0,"Soltero","Mestizo","Si","Primaria","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1983," Octubre ",13,12654230400,31,1,"Viuda","Mestiza","Si","Primaria","Azuay","Sigsig","Sigsig, cabecera cantonal","Urbana"
"59429",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",1,13631500800,0,"No","Ecuatoriano","Ecuador ",1984," Marzo ",15,12667536000,30,0,"Soltero","Mestizo","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1976," Diciembre ",9,12438316800,37,1,"Divorciada","Mestiza","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana"
"59430",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",3,13631673600,2,"No","Ecuatoriano","Ecuador ",1966," Octubre ",1,12116736000,48,0,"Soltero","Mestizo","Si","Superior","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1983," Octubre ",28,12655526400,30,0,"Soltera","Mestiza","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana"
"59431",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",7,13632019200,1,"No","Ecuatoriano","Ecuador ",1982," Octubre ",25,12623731200,31,1,"Divorciado","Mestizo","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1984," Julio ",10,12677644800,30,0,"Soltera","Mestiza","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana"
"59432",1,"Los Ríos","Baba","Baba, cabecera cantonal",2014," Junio ",2,13621046400,0,"No","Ecuatoriano","Ecuador ",1993," Marzo ",20,12951964800,21,0,"Soltero","Mestizo","Si","Primaria","Los Ríos","Baba","Baba, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1996," Abril ",14,13048819200,18,0,"Soltera","Montubia","Si","Primaria","Los Ríos","Baba","Baba, cabecera cantonal","Urbana"
"59433",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",9,13632192000,1,"No","Ecuatoriano","Ecuador ",1981," Octubre ",8,12590726400,33,0,"Soltero","Mestizo","Si","Superior","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1988," Enero ",31,12789964800,26,1,"Divorciada","Mestiza","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana"
"59434",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",3,13631673600,0,"No","Ecuatoriano","Ecuador ",1980," Noviembre ",10,12562041600,33,0,"Soltero","Blanco","Si","Superior","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1994," Marzo ",7,12982377600,20,0,"Soltera","Mestiza","Si","Superior","El Oro","Machala","La Providencia ","Urbana"
"59435",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",3,13631673600,0,"No","Ecuatoriano","Ecuador ",1980," Julio ",15,12551846400,34,0,"Soltero","Mestizo","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1991," Febrero ",24,12886732800,23,0,"Soltera","Mestiza","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana"
"59436",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",3,13631673600,1,"No","Ecuatoriano","Ecuador ",1967," Abril ",12,12133411200,47,0,"Soltero","Mestizo","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1967," Septiembre ",9,12146371200,47,0,"Soltera","Mestiza","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana"
"59437",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",2,13631587200,0,"No","Ecuatoriano","Ecuador ",1995," Diciembre ",6,13037587200,18,0,"Soltero","Mestizo","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1997," Julio ",27,13089340800,17,0,"Soltera","Mestiza","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana"
"59438",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Octubre ",6,13631932800,2,"No","Ecuatoriano","Ecuador ",1948," Diciembre ",4,11554272000,65,1,"Divorciado","Mestizo","Si","Superior","Tungurahua","Baños de Agua Santa","Baños de Agua Santa, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1981," Marzo ",11,12572496000,33,0,"Soltera","Mestiza","Si","Superior","Tungurahua","Baños de Agua Santa","Baños de Agua Santa, cabecera cantonal ","Urbana"
